timestamp,tail,owner,airport,airport_name,leg
2023-05-23,N628TS,Elon Musk,AUS,Austin International Airport,departure
2023-05-23,N628TS,Elon Musk,SJC,San Jose International Airport,arrival
2023-05-21,N628TS,Elon Musk,SJC,San Jose International Airport,departure
2023-05-21,N628TS,Elon Musk,AUS,Austin International Airport,arrival
2023-05-21,N628TS,Elon Musk,AUS,Austin International Airport,departure
2023-05-21,N628TS,Elon Musk,SJC,San Jose International Airport,arrival
2023-05-20,N628TS,Elon Musk,PVD,Theodore Francis Green State Airport,departure
2023-05-20,N628TS,Elon Musk,AUS,Austin International Airport,arrival
2023-05-20,N628TS,Elon Musk,SJC,San Jose International Airport,departure
2023-05-20,N628TS,Elon Musk,PVD,Theodore Francis Green State Airport,arrival
2023-05-19,N628TS,Elon Musk,AUS,Austin International Airport,departure
2023-05-19,N628TS,Elon Musk,SJC,San Jose International Airport,arrival
2023-05-16,N628TS,Elon Musk,LBG,Le Bourget Airport,departure
2023-05-16,N628TS,Elon Musk,AUS,Austin International Airport,arrival
2023-05-15,N628TS,Elon Musk,MMSL,Cabo San Lucas International Airport,departure
2023-05-15,N628TS,Elon Musk,LBG,Le Bourget Airport,arrival
2023-05-13,N628TS,Elon Musk,HHR,Jack Northrop Field Hawthorne Municipal Airport,departure
2023-05-13,N628TS,Elon Musk,MMSL,Cabo San Lucas International Airport,arrival
2023-05-12,N628TS,Elon Musk,SJC,San Jose International Airport,departure
2023-05-12,N628TS,Elon Musk,HHR,Jack Northrop Field Hawthorne Municipal Airport,arrival
2023-05-09,N628TS,Elon Musk,CLD,McClellan Palomar Airport,departure
2023-05-09,N628TS,Elon Musk,SJC,San Jose International Airport,arrival
2023-05-09,N628TS,Elon Musk,BRO,Brownsville South Padre Island International Airport,departure
2023-05-09,N628TS,Elon Musk,CLD,McClellan Palomar Airport,arrival
2023-05-08,N628TS,Elon Musk,CRP,Corpus Christi International Airport,departure
2023-05-08,N628TS,Elon Musk,BRO,Brownsville South Padre Island International Airport,arrival
2023-05-08,N628TS,Elon Musk,AUS,Austin International Airport,departure
2023-05-08,N628TS,Elon Musk,CRP,Corpus Christi International Airport,arrival
2023-05-08,N628TS,Elon Musk,CRP,Corpus Christi International Airport,departure
2023-05-08,N628TS,Elon Musk,AUS,Austin International Airport,arrival
2023-05-08,N628TS,Elon Musk,AUS,Austin International Airport,departure
2023-05-08,N628TS,Elon Musk,CRP,Corpus Christi International Airport,arrival
2023-05-07,N628TS,Elon Musk,OPF,Opa Locka Airport,departure
2023-05-07,N628TS,Elon Musk,AUS,Austin International Airport,arrival
2023-05-06,N628TS,Elon Musk,AUS,Austin International Airport,departure
2023-05-06,N628TS,Elon Musk,OPF,Opa Locka Airport,arrival
2023-05-04,N628TS,Elon Musk,SJC,San Jose International Airport,departure
2023-05-04,N628TS,Elon Musk,AUS,Austin International Airport,arrival
2023-05-02,N628TS,Elon Musk,AUS,Austin International Airport,departure
2023-05-02,N628TS,Elon Musk,SJC,San Jose International Airport,arrival
2023-04-30,N628TS,Elon Musk,HHR,Jack Northrop Field Hawthorne Municipal Airport,departure
2023-04-30,N628TS,Elon Musk,AUS,Austin International Airport,arrival
2023-04-28,N628TS,Elon Musk,AUS,Austin International Airport,departure
2023-04-28,N628TS,Elon Musk,HHR,Jack Northrop Field Hawthorne Municipal Airport,arrival
2023-04-27,N628TS,Elon Musk,IAD,Washington Dulles International Airport,departure
2023-04-27,N628TS,Elon Musk,AUS,Austin International Airport,arrival
2023-04-26,N628TS,Elon Musk,AUS,Austin International Airport,departure
2023-04-26,N628TS,Elon Musk,IAD,Washington Dulles International Airport,arrival
2023-04-22,N628TS,Elon Musk,BRO,Brownsville South Padre Island International Airport,departure
2023-04-22,N628TS,Elon Musk,AUS,Austin International Airport,arrival
2023-04-20,N628TS,Elon Musk,OPF,Opa Locka Airport,departure
2023-04-20,N628TS,Elon Musk,BRO,Brownsville South Padre Island International Airport,arrival
2023-04-18,N628TS,Elon Musk,BRO,Brownsville South Padre Island International Airport,departure
2023-04-18,N628TS,Elon Musk,OPF,Opa Locka Airport,arrival
2023-04-17,N628TS,Elon Musk,YYZ,Lester Pearson International Airport,departure
2023-04-17,N628TS,Elon Musk,BRO,Brownsville South Padre Island International Airport,arrival
2023-04-16,N628TS,Elon Musk,BRO,Brownsville South Padre Island International Airport,departure
2023-04-16,N628TS,Elon Musk,YYZ,Lester Pearson International Airport,arrival
2023-04-16,N628TS,Elon Musk,AUS,Austin International Airport,departure
2023-04-16,N628TS,Elon Musk,BRO,Brownsville South Padre Island International Airport,arrival
2023-04-16,N628TS,Elon Musk,BRO,Brownsville South Padre Island International Airport,departure
2023-04-16,N628TS,Elon Musk,AUS,Austin International Airport,arrival
2023-04-14,N628TS,Elon Musk,AUS,Austin International Airport,departure
2023-04-14,N628TS,Elon Musk,BRO,Brownsville South Padre Island International Airport,arrival
2023-04-14,N628TS,Elon Musk,SJC,San Jose International Airport,departure
2023-04-14,N628TS,Elon Musk,AUS,Austin International Airport,arrival
2023-04-11,N628TS,Elon Musk,AUS,Austin International Airport,departure
2023-04-11,N628TS,Elon Musk,SJC,San Jose International Airport,arrival
2023-04-09,N628TS,Elon Musk,BRO,Brownsville South Padre Island International Airport,departure
2023-04-09,N628TS,Elon Musk,AUS,Austin International Airport,arrival
2023-04-07,N628TS,Elon Musk,AUS,Austin International Airport,departure
2023-04-07,N628TS,Elon Musk,BRO,Brownsville South Padre Island International Airport,arrival
2023-04-07,N628TS,Elon Musk,DAL,Dallas Love Field Airport,departure
2023-04-07,N628TS,Elon Musk,AUS,Austin International Airport,arrival
2023-04-06,N628TS,Elon Musk,SJC,San Jose International Airport,departure
2023-04-06,N628TS,Elon Musk,DAL,Dallas Love Field Airport,arrival
2023-04-05,N628TS,Elon Musk,HHR,Jack Northrop Field Hawthorne Municipal Airport,departure
2023-04-05,N628TS,Elon Musk,SJC,San Jose International Airport,arrival
2023-04-04,N628TS,Elon Musk,PVD,Theodore Francis Green State Airport,departure
2023-04-04,N628TS,Elon Musk,HHR,Jack Northrop Field Hawthorne Municipal Airport,arrival
2023-04-03,N628TS,Elon Musk,HHR,Jack Northrop Field Hawthorne Municipal Airport,departure
2023-04-03,N628TS,Elon Musk,PVD,Theodore Francis Green State Airport,arrival
2023-04-02,N628TS,Elon Musk,AUS,Austin International Airport,departure
2023-04-02,N628TS,Elon Musk,HHR,Jack Northrop Field Hawthorne Municipal Airport,arrival
2023-03-30,N628TS,Elon Musk,SJC,San Jose International Airport,departure
2023-03-30,N628TS,Elon Musk,AUS,Austin International Airport,arrival
2023-03-28,N628TS,Elon Musk,HHR,Jack Northrop Field Hawthorne Municipal Airport,departure
2023-03-28,N628TS,Elon Musk,SJC,San Jose International Airport,arrival
2023-03-28,N628TS,Elon Musk,AUS,Austin International Airport,departure
2023-03-28,N628TS,Elon Musk,HHR,Jack Northrop Field Hawthorne Municipal Airport,arrival
2023-03-27,N628TS,Elon Musk,HHR,Jack Northrop Field Hawthorne Municipal Airport,departure
2023-03-27,N628TS,Elon Musk,AUS,Austin International Airport,arrival
2023-03-13,N628TS,Elon Musk,SJC,San Jose International Airport,departure
2023-03-13,N628TS,Elon Musk,HHR,Jack Northrop Field Hawthorne Municipal Airport,arrival
2023-03-13,N628TS,Elon Musk,AUS,Austin International Airport,departure
2023-03-13,N628TS,Elon Musk,SJC,San Jose International Airport,arrival
2023-03-11,N628TS,Elon Musk,SJC,San Jose International Airport,departure
2023-03-11,N628TS,Elon Musk,AUS,Austin International Airport,arrival
2023-03-10,N628TS,Elon Musk,BRO,Brownsville South Padre Island International Airport,departure
2023-03-10,N628TS,Elon Musk,SJC,San Jose International Airport,arrival
2023-03-08,N628TS,Elon Musk,SJC,San Jose International Airport,departure
2023-03-08,N628TS,Elon Musk,BRO,Brownsville South Padre Island International Airport,arrival
2023-03-06,N628TS,Elon Musk,AUS,Austin International Airport,departure
2023-03-06,N628TS,Elon Musk,SJC,San Jose International Airport,arrival
2023-03-04,N628TS,Elon Musk,SJC,San Jose International Airport,departure
2023-03-04,N628TS,Elon Musk,AUS,Austin International Airport,arrival
2023-03-02,N628TS,Elon Musk,AUS,Austin International Airport,departure
2023-03-02,N628TS,Elon Musk,SJC,San Jose International Airport,arrival
2023-02-24,N628TS,Elon Musk,SJC,San Jose International Airport,departure
2023-02-24,N628TS,Elon Musk,AUS,Austin International Airport,arrival
2023-02-21,N628TS,Elon Musk,AUS,Austin International Airport,departure
2023-02-21,N628TS,Elon Musk,SJC,San Jose International Airport,arrival
2023-02-19,N628TS,Elon Musk,SJC,San Jose International Airport,departure
2023-02-19,N628TS,Elon Musk,AUS,Austin International Airport,arrival
2023-02-13,N628TS,Elon Musk,PHX,Phoenix Sky Harbor International Airport,departure
2023-02-13,N628TS,Elon Musk,SJC,San Jose International Airport,arrival
2023-02-12,N628TS,Elon Musk,OAK,Oakland International Airport,departure
2023-02-12,N628TS,Elon Musk,PHX,Phoenix Sky Harbor International Airport,arrival
2023-02-09,N628TS,Elon Musk,HHR,Jack Northrop Field Hawthorne Municipal Airport,departure
2023-02-09,N628TS,Elon Musk,OAK,Oakland International Airport,arrival
2023-02-07,N628TS,Elon Musk,OAK,Oakland International Airport,departure
2023-02-07,N628TS,Elon Musk,HHR,Jack Northrop Field Hawthorne Municipal Airport,arrival
2023-02-06,N628TS,Elon Musk,AUS,Austin International Airport,departure
2023-02-06,N628TS,Elon Musk,OAK,Oakland International Airport,arrival
2023-02-03,N628TS,Elon Musk,OAK,Oakland International Airport,departure
2023-02-03,N628TS,Elon Musk,AUS,Austin International Airport,arrival
2023-01-31,N628TS,Elon Musk,BRO,Brownsville South Padre Island International Airport,departure
2023-01-31,N628TS,Elon Musk,OAK,Oakland International Airport,arrival
2023-01-29,N628TS,Elon Musk,AUS,Austin International Airport,departure
2023-01-29,N628TS,Elon Musk,BRO,Brownsville South Padre Island International Airport,arrival
2023-01-28,N628TS,Elon Musk,SJC,San Jose International Airport,departure
2023-01-28,N628TS,Elon Musk,AUS,Austin International Airport,arrival
2023-01-27,N628TS,Elon Musk,IAD,Washington Dulles International Airport,departure
2023-01-27,N628TS,Elon Musk,SJC,San Jose International Airport,arrival
2023-01-26,N628TS,Elon Musk,SJC,San Jose International Airport,departure
2023-01-26,N628TS,Elon Musk,IAD,Washington Dulles International Airport,arrival
2023-01-25,N628TS,Elon Musk,RNO,Reno Tahoe International Airport,departure
2023-01-25,N628TS,Elon Musk,SJC,San Jose International Airport,arrival
2023-01-24,N628TS,Elon Musk,OAK,Oakland International Airport,departure
2023-01-24,N628TS,Elon Musk,RNO,Reno Tahoe International Airport,arrival
2023-01-23,N628TS,Elon Musk,PVD,Theodore Francis Green State Airport,departure
2023-01-23,N628TS,Elon Musk,OAK,Oakland International Airport,arrival
2023-01-23,N628TS,Elon Musk,HHR,Jack Northrop Field Hawthorne Municipal Airport,departure
2023-01-23,N628TS,Elon Musk,PVD,Theodore Francis Green State Airport,arrival
2023-01-22,N628TS,Elon Musk,OAK,Oakland International Airport,departure
2023-01-22,N628TS,Elon Musk,HHR,Jack Northrop Field Hawthorne Municipal Airport,arrival
2023-01-16,N628TS,Elon Musk,AUS,Austin International Airport,departure
2023-01-16,N628TS,Elon Musk,OAK,Oakland International Airport,arrival
2023-01-10,N628TS,Elon Musk,OAK,Oakland International Airport,departure
2023-01-10,N628TS,Elon Musk,AUS,Austin International Airport,arrival
2023-01-10,N628TS,Elon Musk,AUS,Austin International Airport,departure
2023-01-10,N628TS,Elon Musk,OAK,Oakland International Airport,arrival
2023-01-08,N628TS,Elon Musk,OAK,Oakland International Airport,departure
2023-01-08,N628TS,Elon Musk,AUS,Austin International Airport,arrival
2023-01-04,N628TS,Elon Musk,AUS,Austin International Airport,departure
2023-01-04,N628TS,Elon Musk,OAK,Oakland International Airport,arrival
2025-11-21,N47EG,Michael Bloomberg,MMU,Morristown Municipal Airport,departure
