timestamp,tail,owner,airport,airport_name,lat,lon,leg
2023-11-19,N628TS,Elon Musk,BRO,Brownsville/S.Padre Island International,25.90683333,-97.42586111,departure
2023-11-19,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,arrival
2023-11-18,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,departure
2023-11-18,N628TS,Elon Musk,BRO,Brownsville/S.Padre Island International,25.90683333,-97.42586111,arrival
2023-11-16,N628TS,Elon Musk,SJC,San Jose International,37.36186194,-121.9290089,departure
2023-11-16,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,arrival
2023-11-15,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,departure
2023-11-15,N628TS,Elon Musk,SJC,San Jose International,37.36186194,-121.9290089,arrival
2023-11-04,N628TS,Elon Musk,SXF,Schonefeld Airport,0.0,0.0,departure
2023-11-04,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,arrival
2023-11-03,N628TS,Elon Musk,LTN,Luton Airport,0.0,0.0,departure
2023-11-03,N628TS,Elon Musk,SXF,Schonefeld Airport,0.0,0.0,arrival
2023-10-31,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,departure
2023-10-31,N628TS,Elon Musk,LTN,Luton Airport,0.0,0.0,arrival
2023-10-29,N628TS,Elon Musk,LAS,McCarran International,36.08036111,-115.1523333,departure
2023-10-29,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,arrival
2023-10-28,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,departure
2023-10-28,N628TS,Elon Musk,LAS,McCarran International,36.08036111,-115.1523333,arrival
2023-10-17,N628TS,Elon Musk,HHR,Jack Northrop Field/Hawthorne Municipal,33.92283972,-118.3351872,departure
2023-10-17,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,arrival
2023-10-16,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,departure
2023-10-16,N628TS,Elon Musk,HHR,Jack Northrop Field/Hawthorne Municipal,33.92283972,-118.3351872,arrival
2023-10-01,N628TS,Elon Musk,SJC,San Jose International,37.36186194,-121.9290089,departure
2023-10-01,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,arrival
2023-09-29,N628TS,Elon Musk,LAX,Los Angeles International,33.94253611,-118.4080744,departure
2023-09-29,N628TS,Elon Musk,SJC,San Jose International,37.36186194,-121.9290089,arrival
2023-09-29,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,departure
2023-09-29,N628TS,Elon Musk,LAX,Los Angeles International,33.94253611,-118.4080744,arrival
2023-09-28,N628TS,Elon Musk,EGP,Eagle Pass Municipal Airport,0.0,0.0,departure
2023-09-28,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,arrival
2023-09-28,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,departure
2023-09-28,N628TS,Elon Musk,EGP,Eagle Pass Municipal Airport,0.0,0.0,arrival
2023-09-18,N628TS,Elon Musk,SJC,San Jose International,37.36186194,-121.9290089,departure
2023-09-18,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,arrival
2023-09-17,N628TS,Elon Musk,TEB,Teterboro,40.85010139,-74.06083611,departure
2023-09-17,N628TS,Elon Musk,SJC,San Jose International,37.36186194,-121.9290089,arrival
2023-09-17,N628TS,Elon Musk,JAC,Jackson Hole,43.60732417,-110.7377389,departure
2023-09-17,N628TS,Elon Musk,TEB,Teterboro,40.85010139,-74.06083611,arrival
2023-09-17,N628TS,Elon Musk,SLC,Salt Lake City Intl,40.78838778,-111.9777731,departure
2023-09-17,N628TS,Elon Musk,JAC,Jackson Hole,43.60732417,-110.7377389,arrival
2023-09-16,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,departure
2023-09-16,N628TS,Elon Musk,SLC,Salt Lake City Intl,40.78838778,-111.9777731,arrival
2023-09-14,N628TS,Elon Musk,DCA,Ronald Reagan Washington National,38.85208333,-77.03772222,departure
2023-09-14,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,arrival
2023-09-13,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,departure
2023-09-13,N628TS,Elon Musk,DCA,Ronald Reagan Washington National,38.85208333,-77.03772222,arrival
2023-09-12,N628TS,Elon Musk,OAK,Metropolitan Oakland International,37.72129083,-122.2207167,departure
2023-09-12,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,arrival
2023-09-11,N628TS,Elon Musk,BRO,Brownsville/S.Padre Island International,25.90683333,-97.42586111,departure
2023-09-11,N628TS,Elon Musk,OAK,Metropolitan Oakland International,37.72129083,-122.2207167,arrival
2023-09-09,N628TS,Elon Musk,SJC,San Jose International,37.36186194,-121.9290089,departure
2023-09-09,N628TS,Elon Musk,BRO,Brownsville/S.Padre Island International,25.90683333,-97.42586111,arrival
2023-09-07,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,departure
2023-09-07,N628TS,Elon Musk,SJC,San Jose International,37.36186194,-121.9290089,arrival
2023-08-31,N628TS,Elon Musk,CLE,Cleveland-Hopkins Intl,41.41089417,-81.84939667,departure
2023-08-31,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,arrival
2023-08-14,N628TS,Elon Musk,SJC,San Jose International,37.36186194,-121.9290089,departure
2023-08-14,N628TS,Elon Musk,CLE,Cleveland-Hopkins Intl,41.41089417,-81.84939667,arrival
2023-08-14,N628TS,Elon Musk,RNO,Reno/Tahoe International,39.49857611,-119.7680647,departure
2023-08-14,N628TS,Elon Musk,SJC,San Jose International,37.36186194,-121.9290089,arrival
2023-08-14,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,departure
2023-08-14,N628TS,Elon Musk,RNO,Reno/Tahoe International,39.49857611,-119.7680647,arrival
2023-08-08,N628TS,Elon Musk,TEB,Teterboro,40.85010139,-74.06083611,departure
2023-08-08,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,arrival
2023-08-07,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,departure
2023-08-07,N628TS,Elon Musk,TEB,Teterboro,40.85010139,-74.06083611,arrival
2023-08-05,N628TS,Elon Musk,HHR,Jack Northrop Field/Hawthorne Municipal,33.92283972,-118.3351872,departure
2023-08-05,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,arrival
2023-08-04,N628TS,Elon Musk,SJC,San Jose International,37.36186194,-121.9290089,departure
2023-08-04,N628TS,Elon Musk,HHR,Jack Northrop Field/Hawthorne Municipal,33.92283972,-118.3351872,arrival
2023-08-03,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,departure
2023-08-03,N628TS,Elon Musk,SJC,San Jose International,37.36186194,-121.9290089,arrival
2023-07-28,N628TS,Elon Musk,SJC,San Jose International,37.36186194,-121.9290089,departure
2023-07-28,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,arrival
2023-07-26,N628TS,Elon Musk,GOA,Genova Sestri Airport,0.0,0.0,departure
2023-07-26,N628TS,Elon Musk,SJC,San Jose International,37.36186194,-121.9290089,arrival
2023-07-24,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,departure
2023-07-24,N628TS,Elon Musk,GOA,Genova Sestri Airport,0.0,0.0,arrival
2023-07-18,N628TS,Elon Musk,BRO,Brownsville/S.Padre Island International,25.90683333,-97.42586111,departure
2023-07-18,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,arrival
2023-07-17,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,departure
2023-07-17,N628TS,Elon Musk,BRO,Brownsville/S.Padre Island International,25.90683333,-97.42586111,arrival
2023-07-16,N628TS,Elon Musk,HHR,Jack Northrop Field/Hawthorne Municipal,33.92283972,-118.3351872,departure
2023-07-16,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,arrival
2023-07-15,N628TS,Elon Musk,SJC,San Jose International,37.36186194,-121.9290089,departure
2023-07-15,N628TS,Elon Musk,HHR,Jack Northrop Field/Hawthorne Municipal,33.92283972,-118.3351872,arrival
2023-07-11,N628TS,Elon Musk,HHR,Jack Northrop Field/Hawthorne Municipal,33.92283972,-118.3351872,departure
2023-07-11,N628TS,Elon Musk,SJC,San Jose International,37.36186194,-121.9290089,arrival
2023-07-10,N628TS,Elon Musk,BRO,Brownsville/S.Padre Island International,25.90683333,-97.42586111,departure
2023-07-10,N628TS,Elon Musk,HHR,Jack Northrop Field/Hawthorne Municipal,33.92283972,-118.3351872,arrival
2023-07-08,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,departure
2023-07-08,N628TS,Elon Musk,BRO,Brownsville/S.Padre Island International,25.90683333,-97.42586111,arrival
2023-06-30,N628TS,Elon Musk,HHR,Jack Northrop Field/Hawthorne Municipal,33.92283972,-118.3351872,departure
2023-06-30,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,arrival
2023-06-30,N628TS,Elon Musk,SJC,San Jose International,37.36186194,-121.9290089,departure
2023-06-30,N628TS,Elon Musk,HHR,Jack Northrop Field/Hawthorne Municipal,33.92283972,-118.3351872,arrival
2023-06-29,N628TS,Elon Musk,HHR,Jack Northrop Field/Hawthorne Municipal,33.92283972,-118.3351872,departure
2023-06-29,N628TS,Elon Musk,SJC,San Jose International,37.36186194,-121.9290089,arrival
2023-06-28,N628TS,Elon Musk,SJC,San Jose International,37.36186194,-121.9290089,departure
2023-06-28,N628TS,Elon Musk,HHR,Jack Northrop Field/Hawthorne Municipal,33.92283972,-118.3351872,arrival
2023-06-27,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,departure
2023-06-27,N628TS,Elon Musk,SJC,San Jose International,37.36186194,-121.9290089,arrival
2023-06-26,N628TS,Elon Musk,PSA,Pisa Airport,0.0,0.0,departure
2023-06-26,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,arrival
2023-06-25,N628TS,Elon Musk,MXP,Malpensa Airport,0.0,0.0,departure
2023-06-25,N628TS,Elon Musk,PSA,Pisa Airport,0.0,0.0,arrival
2023-06-23,N628TS,Elon Musk,PSA,Pisa Airport,0.0,0.0,departure
2023-06-23,N628TS,Elon Musk,MXP,Malpensa Airport,0.0,0.0,arrival
2023-06-23,N628TS,Elon Musk,TEB,Teterboro,40.85010139,-74.06083611,departure
2023-06-23,N628TS,Elon Musk,PSA,Pisa Airport,0.0,0.0,arrival
2023-06-20,N628TS,Elon Musk,SJC,San Jose International,37.36186194,-121.9290089,departure
2023-06-20,N628TS,Elon Musk,TEB,Teterboro,40.85010139,-74.06083611,arrival
2023-06-19,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,departure
2023-06-19,N628TS,Elon Musk,SJC,San Jose International,37.36186194,-121.9290089,arrival
2023-06-17,N628TS,Elon Musk,DTW,Detroit Metropolitan-Wayne County,42.21205889,-83.34883583,departure
2023-06-17,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,arrival
2023-06-17,N628TS,Elon Musk,LBG,Le Bourget Airport,0.0,0.0,departure
2023-06-17,N628TS,Elon Musk,DTW,Detroit Metropolitan-Wayne County,42.21205889,-83.34883583,arrival
2023-06-15,N628TS,Elon Musk,CIA,Ciampino Airport,0.0,0.0,departure
2023-06-15,N628TS,Elon Musk,LBG,Le Bourget Airport,0.0,0.0,arrival
2023-06-15,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,departure
2023-06-15,N628TS,Elon Musk,CIA,Ciampino Airport,0.0,0.0,arrival
2023-06-10,N628TS,Elon Musk,SJC,San Jose International,37.36186194,-121.9290089,departure
2023-06-10,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,arrival
2023-06-08,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,departure
2023-06-08,N628TS,Elon Musk,SJC,San Jose International,37.36186194,-121.9290089,arrival
2023-06-08,N628TS,Elon Musk,BRO,Brownsville/S.Padre Island International,25.90683333,-97.42586111,departure
2023-06-08,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,arrival
2023-06-07,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,departure
2023-06-07,N628TS,Elon Musk,BRO,Brownsville/S.Padre Island International,25.90683333,-97.42586111,arrival
2023-06-02,N628TS,Elon Musk,PVG,Hampton Roads Executive,36.78014889,-76.44883472,departure
2023-06-02,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,arrival
2023-05-31,N628TS,Elon Musk,PEK,Capital Airport,0.0,0.0,departure
2023-05-31,N628TS,Elon Musk,PVG,Hampton Roads Executive,36.78014889,-76.44883472,arrival
2023-05-29,N628TS,Elon Musk,ANC,Ted Stevens Anchorage International,61.17432028,-149.9961856,departure
2023-05-29,N628TS,Elon Musk,PEK,Capital Airport,0.0,0.0,arrival
2023-05-29,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,departure
2023-05-29,N628TS,Elon Musk,ANC,Ted Stevens Anchorage International,61.17432028,-149.9961856,arrival
2023-05-26,N628TS,Elon Musk,SJC,San Jose International,37.36186194,-121.9290089,departure
2023-05-26,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,arrival
2023-05-26,N628TS,Elon Musk,HHR,Jack Northrop Field/Hawthorne Municipal,33.92283972,-118.3351872,departure
2023-05-26,N628TS,Elon Musk,SJC,San Jose International,37.36186194,-121.9290089,arrival
2023-05-25,N628TS,Elon Musk,SJC,San Jose International,37.36186194,-121.9290089,departure
2023-05-25,N628TS,Elon Musk,HHR,Jack Northrop Field/Hawthorne Municipal,33.92283972,-118.3351872,arrival
2023-05-23,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,departure
2023-05-23,N628TS,Elon Musk,SJC,San Jose International,37.36186194,-121.9290089,arrival
2023-05-21,N628TS,Elon Musk,SJC,San Jose International,37.36186194,-121.9290089,departure
2023-05-21,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,arrival
2023-05-21,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,departure
2023-05-21,N628TS,Elon Musk,SJC,San Jose International,37.36186194,-121.9290089,arrival
2023-05-20,N628TS,Elon Musk,PVD,Theodore F Green State,41.72399917,-71.42822111,departure
2023-05-20,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,arrival
2023-05-20,N628TS,Elon Musk,SJC,San Jose International,37.36186194,-121.9290089,departure
2023-05-20,N628TS,Elon Musk,PVD,Theodore F Green State,41.72399917,-71.42822111,arrival
2023-05-19,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,departure
2023-05-19,N628TS,Elon Musk,SJC,San Jose International,37.36186194,-121.9290089,arrival
2023-05-16,N628TS,Elon Musk,LBG,Le Bourget Airport,0.0,0.0,departure
2023-05-16,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,arrival
2023-05-15,N628TS,Elon Musk,MMSL,Cabo San Lucas International Airport,0.0,0.0,departure
2023-05-15,N628TS,Elon Musk,LBG,Le Bourget Airport,0.0,0.0,arrival
2023-05-13,N628TS,Elon Musk,HHR,Jack Northrop Field/Hawthorne Municipal,33.92283972,-118.3351872,departure
2023-05-13,N628TS,Elon Musk,MMSL,Cabo San Lucas International Airport,0.0,0.0,arrival
2023-05-12,N628TS,Elon Musk,SJC,San Jose International,37.36186194,-121.9290089,departure
2023-05-12,N628TS,Elon Musk,HHR,Jack Northrop Field/Hawthorne Municipal,33.92283972,-118.3351872,arrival
2023-05-09,N628TS,Elon Musk,CLD,MC Clellan-Palomar Airport,33.127231,-117.278727,departure
2023-05-09,N628TS,Elon Musk,SJC,San Jose International,37.36186194,-121.9290089,arrival
2023-05-09,N628TS,Elon Musk,BRO,Brownsville/S.Padre Island International,25.90683333,-97.42586111,departure
2023-05-09,N628TS,Elon Musk,CLD,MC Clellan-Palomar Airport,33.127231,-117.278727,arrival
2023-05-08,N628TS,Elon Musk,CRP,Corpus Christi International,27.77036083,-97.50121528,departure
2023-05-08,N628TS,Elon Musk,BRO,Brownsville/S.Padre Island International,25.90683333,-97.42586111,arrival
2023-05-08,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,departure
2023-05-08,N628TS,Elon Musk,CRP,Corpus Christi International,27.77036083,-97.50121528,arrival
2023-05-08,N628TS,Elon Musk,CRP,Corpus Christi International,27.77036083,-97.50121528,departure
2023-05-08,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,arrival
2023-05-08,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,departure
2023-05-08,N628TS,Elon Musk,CRP,Corpus Christi International,27.77036083,-97.50121528,arrival
2023-05-07,N628TS,Elon Musk,OPF,Opa-Locka,25.907,-80.27838889,departure
2023-05-07,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,arrival
2023-05-06,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,departure
2023-05-06,N628TS,Elon Musk,OPF,Opa-Locka,25.907,-80.27838889,arrival
2023-05-04,N628TS,Elon Musk,SJC,San Jose International,37.36186194,-121.9290089,departure
2023-05-04,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,arrival
2023-05-02,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,departure
2023-05-02,N628TS,Elon Musk,SJC,San Jose International,37.36186194,-121.9290089,arrival
2023-04-30,N628TS,Elon Musk,HHR,Jack Northrop Field/Hawthorne Municipal,33.92283972,-118.3351872,departure
2023-04-30,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,arrival
2023-04-28,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,departure
2023-04-28,N628TS,Elon Musk,HHR,Jack Northrop Field/Hawthorne Municipal,33.92283972,-118.3351872,arrival
2023-04-27,N628TS,Elon Musk,IAD,Washington Dulles International,38.94453194,-77.45580972,departure
2023-04-27,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,arrival
2023-04-26,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,departure
2023-04-26,N628TS,Elon Musk,IAD,Washington Dulles International,38.94453194,-77.45580972,arrival
2023-04-22,N628TS,Elon Musk,BRO,Brownsville/S.Padre Island International,25.90683333,-97.42586111,departure
2023-04-22,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,arrival
2023-04-20,N628TS,Elon Musk,OPF,Opa-Locka,25.907,-80.27838889,departure
2023-04-20,N628TS,Elon Musk,BRO,Brownsville/S.Padre Island International,25.90683333,-97.42586111,arrival
2023-04-18,N628TS,Elon Musk,BRO,Brownsville/S.Padre Island International,25.90683333,-97.42586111,departure
2023-04-18,N628TS,Elon Musk,OPF,Opa-Locka,25.907,-80.27838889,arrival
2023-04-17,N628TS,Elon Musk,YYZ,Lester Pearson International Airport,0.0,0.0,departure
2023-04-17,N628TS,Elon Musk,BRO,Brownsville/S.Padre Island International,25.90683333,-97.42586111,arrival
2023-04-16,N628TS,Elon Musk,BRO,Brownsville/S.Padre Island International,25.90683333,-97.42586111,departure
2023-04-16,N628TS,Elon Musk,YYZ,Lester Pearson International Airport,0.0,0.0,arrival
2023-04-16,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,departure
2023-04-16,N628TS,Elon Musk,BRO,Brownsville/S.Padre Island International,25.90683333,-97.42586111,arrival
2023-04-16,N628TS,Elon Musk,BRO,Brownsville/S.Padre Island International,25.90683333,-97.42586111,departure
